source,generic_drug_name,dosage_form,30_day_cost,Link
CostPlusDrugs,Olmesartan-Amlodipine-HCTZ,Tablet,$23.23 ,https://costplusdrugs.com/medications/olmesartan-amlodipine-hctz-40-5-25mg-tablet-tribenzor/
CostPlusDrugs,Olmesartan Medoxomil,Tablet,$6.30 ,https://costplusdrugs.com/medications/olmesartanmedoxomil-5mg-tablet/
CostPlusDrugs,Olmesartan Medoxomil/HCTZ,Tablet,$6.44 ,https://costplusdrugs.com/medications/olmesartanmedoxomil_hctz-40_25mg-tablet/
CostPlusDrugs,Olopatadine HCl,Ophthalmic Solution,$10.43 ,https://costplusdrugs.com/medications/olopatadinehcl-0_001-ophthalmicsolution/
CostPlusDrugs,Olopatadine HCl,Nasal Spray,$19.59 ,https://costplusdrugs.com/medications/olopatadine-hcl-0_60-solution-spray-30_5-patanase/
CostPlusDrugs,Omega 3 Acid Ethyl Esters,Capsule,$9.59 ,https://costplusdrugs.com/medications/omega3acidethylesters-1gm-capsule/
CostPlusDrugs,Omeprazole Delayed Release (DR),Delayed Release Capsule,$6.17 ,https://costplusdrugs.com/medications/omeprazoledelayedreleasedr-40mg-capsule/
CostPlusDrugs,Omeprazole Magnesium Delayed Release (DR),Delayed Release Tablet,$12.44 ,https://costplusdrugs.com/medications/omeprazole-magnesium-delayed-release-dr-20mg-tablet/
CostPlusDrugs,Omeprazole-Sodium Bicarbonate,Capsule,$16.97 ,https://costplusdrugs.com/medications/omeprazole-sodium-bicarbonate-40mg-1100mg-capsule/
CostPlusDrugs,Ondansetron,ODT Tablet,$10.56 ,https://costplusdrugs.com/medications/ondansetron-8mg-orallydisintegratingtablet-odt/
CostPlusDrugs,Ondansetron HCl,Tablet,$6.17 ,https://costplusdrugs.com/medications/ondansetron-hcl-4mg-5ml-bottle-of-solution-50-zofran/
CostPlusDrugs,Orphenadrine Citrate ER,Extended Release Tablet,$16.00 ,https://costplusdrugs.com/medications/orphenadrine-citrate-er-100mg-tablet/
CostPlusDrugs,Oseltamivir,Capsule,$15.00 ,https://costplusdrugs.com/medications/oseltamivir-75mg-capsule/
CostPlusDrugs,Otulfi,Solution Prefilled Syringe,,https://costplusdrugs.com/medications/ustekinumab-aauz-90-mg_ml-solution-prefilled-syringe-1/
CostPlusDrugs,Oxaprozin,Tablet,$12.25 ,https://costplusdrugs.com/medications/oxaprozin-600mg-tablet-daypro/
CostPlusDrugs,Oxcarbazepine,Tablet,$7.97 ,https://costplusdrugs.com/medications/oxcarbazepine-600mg-Tablet/
CostPlusDrugs,Oxiconazole Nitrate,Tube of Cream,$93.93 ,https://costplusdrugs.com/medications/oxiconazole-nitrate-1-tube-of-cream-30-oxistat/
CostPlusDrugs,Oxybutynin Chloride,Tablet,$6.31 ,https://costplusdrugs.com/medications/oxybutynin-chloride-5mg-5ml-bottle-of-syrup-473-ditropan/
CostPlusDrugs,Oxybutynin Extended Release (ER),Extended Release Tablet,$6.35 ,https://costplusdrugs.com/medications/oxybutyninextendedreleaseer-5mg-tablet/
CostPlusDrugs,Paliperidone ER,Extended Release Tablet,$23.76 ,https://costplusdrugs.com/medications/paliperidone-er-9mg-tablet/
CostPlusDrugs,Pantoprazole Sodium,Delayed Release Tablet,$6.07 ,https://costplusdrugs.com/medications/pantoprazole-sodium-40mg-packet-protonix/
CostPlusDrugs,Paricalcitol,Capsule,$31.95 ,https://costplusdrugs.com/medications/paricalcitol-2mcg-capsule-zemplar/
CostPlusDrugs,Paroxetine,Tablet,$5.66 ,https://costplusdrugs.com/medications/paroxetine-hcl-10mg-5ml-bottle-of-suspension-250-paxil/
CostPlusDrugs,Paroxetine Extended Release (ER),Extended Release Tablet,$10.03 ,https://costplusdrugs.com/medications/paroxetine-extended-release-er-12_5mg-tablet/
CostPlusDrugs,Paroxetine Mesylate,Capsule,$73.80 ,https://costplusdrugs.com/medications/paroxetine-mesylate-7_5mg-capsule-brisdelle/
CostPlusDrugs,PEG 3350-KCl-Na Bicarb-NaCl,Bottle of Solution Reconstituted,$32.77 ,https://costplusdrugs.com/medications/peg-3350-kcl-na-bicarb-nacl-420gm-bottle-of-solution-reconstituted-4000-nulytely-lemon-lime/
CostPlusDrugs,PEG 3350-KCl-Na Bicarb-NaCl-Na Sulfate,Solution,$22.12 ,https://costplusdrugs.com/medications/peg3350-kcl-nabicarb-nacl-nasulfate-236gm-solution/
CostPlusDrugs,PEG-KCl-NaCl-NaSulf-Na Asc-C,Bottle of Solution Reconstituted,$58.13 ,https://costplusdrugs.com/medications/peg-kcl-nacl-nasulf-na-asc-c-100gm-bottle-of-solution-reconstituted-1-moviprep/
CostPlusDrugs,Penciclovir,Tube of Cream,$395.69 ,https://costplusdrugs.com/medications/penciclovir-1-tube-of-cream-5-denavir/
CostPlusDrugs,Penicillamine,Bottle of Capsules,$116.30 ,https://costplusdrugs.com/medications/penicillamine-250mg-capsule/
CostPlusDrugs,Penicillamine,Tablet,$704.78 ,https://costplusdrugs.com/medications/penicillamine-250mg-tablet-depen-titratabs/
CostPlusDrugs,Penicillin V Potassium,Tablet,$7.03 ,https://costplusdrugs.com/medications/penicillin-v-potassium-250mg-tablet/
CostPlusDrugs,Pentoxifylline ER,Tablet Extended-Release,$18.09 ,https://costplusdrugs.com/medications/pentoxifylline-er-400mg-tablet-extended-release-trental/
CostPlusDrugs,Perindopril Erbumine,Tablet,$22.39 ,https://costplusdrugs.com/medications/perindopril-erbumine-8mg-tablet-aceon/
CostPlusDrugs,Permethrin,Cream,$17.08 ,https://costplusdrugs.com/medications/permethrin-0_05-cream/
CostPlusDrugs,Perphenazine,Tablet,$7.62 ,https://costplusdrugs.com/medications/perphenazine-8mg-tablet/
CostPlusDrugs,Perphenazine-Amitriptyline,Tablet,$49.13 ,https://costplusdrugs.com/medications/perphenazine-amitriptyline-4-25mg-tablet-triavil/
CostPlusDrugs,Phenelzine Sulfate,Tablet,$23.52 ,https://costplusdrugs.com/medications/phenelzine-sulfate-15mg-tablet-nardil/
CostPlusDrugs,Phenoxybenzamine HCl,Capsule,"$1,011.21 ",https://costplusdrugs.com/medications/phenoxybenzamine-hcl-10mg-capsule-dibenzyline/
CostPlusDrugs,Phenytoin,Tablet Chewable,$8.83 ,https://costplusdrugs.com/medications/phenytoin-sodium-100mg-capsule/
CostPlusDrugs,Phytonadione,Tablet,$487.58 ,https://costplusdrugs.com/medications/phytonadione-5mg-tablet-mephyton/
CostPlusDrugs,Pilocarpine HCl,Bottle of Solution,$31.65 ,https://costplusdrugs.com/medications/pilocarpine-hcl-4-bottle-of-solution-15-isopto-carpine/
CostPlusDrugs,Pilocarpine HCl,Tablet,$9.66 ,https://costplusdrugs.com/medications/pilocarpine-hcl-7_5mg-tablet-salagen/
CostPlusDrugs,Pimecrolimus,Tube of Cream,$65.09 ,https://costplusdrugs.com/medications/pimecrolimus-1-tube-of-cream-30-elidel/
CostPlusDrugs,Pimozide,Tablet,$37.78 ,https://costplusdrugs.com/medications/pimozide-2mg-tablet-orap/
CostPlusDrugs,Pindolol,Tablet,$15.52 ,https://costplusdrugs.com/medications/pindolol-5mg-tablet-visken/
CostPlusDrugs,Pioglitazone,Tablet,$6.04 ,https://costplusdrugs.com/medications/pioglitazone-45mg-tablet/
CostPlusDrugs,Pioglitazone HCl-Glimepiride,Tablet,$294.78 ,https://costplusdrugs.com/medications/pioglitazone-hcl-glimepiride-30-4mg-tablet-duetact/
CostPlusDrugs,Pioglitazone-Metformin,Tablet,$8.36 ,https://costplusdrugs.com/medications/pioglitazone-metformin-15mg-850mg-tablet/
CostPlusDrugs,Pirfenidone,Tablet,$21.95 ,https://costplusdrugs.com/medications/pirfenidone-801mg-tablet-esbriet/
CostPlusDrugs,Piroxicam,Capsule,$7.20 ,https://costplusdrugs.com/medications/piroxicam-20mg-capsule-feldene/
CostPlusDrugs,Pitavastatin Calcium,Tablet,$29.05 ,https://costplusdrugs.com/medications/pitavastatin-calcium-1-mg-tablet/
CostPlusDrugs,Podofilox,Bottle of Solution,$48.17 ,https://costplusdrugs.com/medications/podofilox-0_50-bottle-of-solution-3_5-condylox/
CostPlusDrugs,Polymyxin B Trimethoprim,Solution,$7.88 ,https://costplusdrugs.com/medications/PolymyxinBTrimethoprim-10000UnitML-0_001-Solution/
CostPlusDrugs,Posaconazole,Bottle of Solution,$845.62 ,https://costplusdrugs.com/medications/posaconazole-dr-100mg-tablet/
CostPlusDrugs,Potassium Chloride,Packet,$20.96 ,https://costplusdrugs.com/medications/potassiumchloride-20meq-packet/
CostPlusDrugs,Potassium Chloride,Bottle of Solution,$11.32 ,https://costplusdrugs.com/medications/potassium-chloride-40meq-15ml-20-bottle-of-solution-473-k-sol/
CostPlusDrugs,Potassium Chloride ER,Tablet Extended-Release,$6.37 ,https://costplusdrugs.com/medications/potassium-chloride-er-20meq-tablet-extended-release-k-tab/
CostPlusDrugs,Potassium Chloride Extended Release,Extended Release Tablet,$7.73 ,https://costplusdrugs.com/medications/potassium-chloride-er-8-meq-tablet/
CostPlusDrugs,Potassium Chloride Extended Release,Extended Release Sprinkle Capsule,$7.68 ,https://costplusdrugs.com/medications/potassiumchlorideextendedreleaseer-8meq-capsule/
CostPlusDrugs,Potassium Citrate ER,Tablet Extended-Release,$7.21 ,https://costplusdrugs.com/medications/potassium-citrate-er-5meq-540mg-tablet-extended-release-urocit-k/
CostPlusDrugs,Pramipexole Dihydrochloride,Tablet,$6.32 ,https://costplusdrugs.com/medications/pramipexole-dihydrochloride-0_75mg-tablet/
CostPlusDrugs,Pramipexole Dihydrochloride ER,Tablet Extended Release,$85.37 ,https://costplusdrugs.com/medications/pramipexole-dihydrochloride-er-4_5mg-tablet/
CostPlusDrugs,Prasugrel HCl,Bottle of 30 Tablets,$9.98 ,https://costplusdrugs.com/medications/prasugrel-hcl-5mg-tablet-effient/
CostPlusDrugs,Pravastatin,Tablet,$6.52 ,https://costplusdrugs.com/medications/pravastatin-80mg-tablet/
CostPlusDrugs,Praziquantel,Tablet,"$1,434.57 ",https://costplusdrugs.com/medications/praziquantel-600mg-tablet-biltricide/
CostPlusDrugs,Prazosin HCl,Capsule,$8.87 ,https://costplusdrugs.com/medications/prazosinhcl-5mg-capsule/
CostPlusDrugs,Prednisolone,Bottle of Solution,$419.16 ,https://costplusdrugs.com/medications/prednisolone-15mg-5ml-bottle-of-solution-480-prelone/
CostPlusDrugs,Prednisolone,Tablet,$442.92 ,https://costplusdrugs.com/medications/prednisolone-sodium-phosphate-10mg-5ml-bottle-of-soltuion-237-millipred/
CostPlusDrugs,Prednisolone Sodium Phosphate,Pack of Tablets Disintegrating,$116.80 ,https://costplusdrugs.com/medications/prednisolone-sodium-phosphate-15mg-5ml-bottle-of-soltuion-237-orapred/
CostPlusDrugs,Prednisolone Sodium Phosphate,Solution Dropper,$49.72 ,https://costplusdrugs.com/medications/prednisolone-sodium-phosphate-1-solution-dropper-10-inflamase-forte/
CostPlusDrugs,Prednisolone Sodium Phosphate,Bottle of Soltuion,$453.08 ,https://costplusdrugs.com/medications/prednisolone-sodium-phosphate-20mg-5ml-bottle-of-soltuion-237-veripred-20/
CostPlusDrugs,Prednisone,Tablet,$6.00 ,https://costplusdrugs.com/medications/prednisone-5mg-5ml-bottle-of-solution-120-deltasone/
CostPlusDrugs,Premarin (Conjugated Estrogens),Tablet,$183.11 ,https://costplusdrugs.com/medications/premarin-1_25mg-tablet/
CostPlusDrugs,Premphase (Conjugated Estrogens / Medroxyprogesterone),Pack of 28 Tablets,$212.89 ,https://costplusdrugs.com/medications/premphase-0_625-5mg-28-tablets/
CostPlusDrugs,Prempro (Conjugated Estrogens / Medroxyprogesterone),Pack of 28 Tablets,$224.26 ,https://costplusdrugs.com/medications/prempro-0_625-5mg-28-tablets/
CostPlusDrugs,Prenatal Vitamin W/FE Fumarate-FA,Tablet,$7.05 ,https://costplusdrugs.com/medications/prenatal-vitamin-w-fe-fumarate-fa-27-1mg-tablet-westab-plus/
CostPlusDrugs,Primidone,Tablet,$8.31 ,https://costplusdrugs.com/medications/primidone-50mg-tablet/
CostPlusDrugs,Probenecid,Tablet,$60.89 ,https://costplusdrugs.com/medications/probenecid-500mg-tablet-benemid/
CostPlusDrugs,Prochlorperazine,Pack of Suppositories,$67.35 ,https://costplusdrugs.com/medications/prochlorperazine-25mg-pack-of-suppositories-12-compro/
CostPlusDrugs,Prochlorperazine Maleate,Tablet,$8.48 ,https://costplusdrugs.com/medications/prochlorperazine-maleate-5mg-tablet-compazine/
CostPlusDrugs,Progesterone,Capsule,$9.45 ,https://costplusdrugs.com/medications/progesterone-200mg-capsule/
CostPlusDrugs,Promethazine-DM,Bottle of Syrup,$31.17 ,https://costplusdrugs.com/medications/promethazine-dm-6_25-15-mg_5ml-syrup-473/
CostPlusDrugs,Promethazine HCl,Suppository,$99.21 ,https://costplusdrugs.com/medications/promethazine-25mg-suppository/
CostPlusDrugs,Promethazine HCl,Tablet,$5.71 ,https://costplusdrugs.com/medications/promethazine-hcl-6_25mg-5ml-bottle-of-syrup-473-phenergan/
CostPlusDrugs,Promethazine VC,Bottle of Syrup,$75.38 ,https://costplusdrugs.com/medications/promethazine-vc-6_25-5mg-5ml-bottle-of-syrup-473-phenergan-vc/
CostPlusDrugs,Promethegan (Promethazine HCl),Pack of Suppositories,$313.83 ,https://costplusdrugs.com/medications/promethazine-hcl-50mg-pack-of-suppositories-12-promethegan/
CostPlusDrugs,Propafenone HCl,Tablet,$7.56 ,https://costplusdrugs.com/medications/propafenone-hcl-300mg-tablet-rythmol/
CostPlusDrugs,Propafenone HCl ER,Capsule Extended Release,$11.67 ,https://costplusdrugs.com/medications/propafenone-hcl-er-425mg-capsule-extended-release-rythmol-sr/
CostPlusDrugs,Proparacaine HCl,Solution Dropper,$42.29 ,https://costplusdrugs.com/medications/proparacaine-hcl-0_50-solution-dropper-15-alcaine/
CostPlusDrugs,Propranolol HCl,Tablet,$6.74 ,https://costplusdrugs.com/medications/propranololhcl-80mg-tablet/
CostPlusDrugs,Propranolol HCl ER,Capsule Extended Release,$13.79 ,https://costplusdrugs.com/medications/propranololhclextendedreleaseer-80mg-capsule/
CostPlusDrugs,Propylthiouracil,Tablet,$10.03 ,https://costplusdrugs.com/medications/propylthiouracil-50mg-tablet-propylthiouracil/
CostPlusDrugs,Protriptyline HCl,Tablet,$50.70 ,https://costplusdrugs.com/medications/protriptyline-hcl-5mg-tablet-vivactil/
CostPlusDrugs,Pylera (Bismuth Subcitrate Potassium/Metronidazole/Tetracycline),Box,$351.15 ,https://costplusdrugs.com/medications/bismuth-subcitrate-potassium-metronidazole-tetracycline-140-125-125-mg-box-120-pylera/
CostPlusDrugs,Pyridostigmine Bromide ER,Tablet,$269.58 ,https://costplusdrugs.com/medications/pyridostigmine-bromide-er-180mg-tablet-extended-release-mestinon/
CostPlusDrugs,Pyrimethamine,Tablet,"$2,443.00 ",https://costplusdrugs.com/medications/pyrimethamine-25mg-tablet-daraprim/
CostPlusDrugs,Quetiapine Fumarate,Tablet,$5.97 ,https://costplusdrugs.com/medications/QuetiapineFumarate-50mg-Tablet/
CostPlusDrugs,Quetiapine Fumarate ER,Extended Release Tablet,$9.89 ,https://costplusdrugs.com/medications/quetiapinefumarateextendedreleaseer-400mg-tablet/
CostPlusDrugs,Quinidine Gluconate ER,Extended Release Tablet,$154.78 ,https://costplusdrugs.com/medications/quinidine-gluconate-er-324mg-tablet-extended-release-quinaglute/
CostPlusDrugs,Quinidine Sulfate,Tablet,$327.00 ,https://costplusdrugs.com/medications/quinidine-sulfate-300mg-tablet-quinora/
CostPlusDrugs,Quinine Sulfate,Capsule,$17.56 ,https://costplusdrugs.com/medications/quinine-sulfate-324mg-capsule-qualaquin/
CostPlusDrugs,Rabeprazole Sodium DR,Delayed Release Tablet,$8.14 ,https://costplusdrugs.com/medications/rabeprazole-sodium-dr-20mg-tablet/
CostPlusDrugs,Raloxifene HCl,Tablet,$8.41 ,https://costplusdrugs.com/medications/raloxifene-hcl-60mg-tablet/
CostPlusDrugs,Ramelteon,Tablet,$16.56 ,https://costplusdrugs.com/medications/ramelteon-8mg-tablet-rozerem/
CostPlusDrugs,Ramipril,Capsule,$7.40 ,https://costplusdrugs.com/medications/ramipril-5mg-capsule/
CostPlusDrugs,Ranolazine ER,Extended Release Tablet,$8.41 ,https://costplusdrugs.com/medications/ranolazineextendedreleaseer-500mg-tablet/
CostPlusDrugs,Rasagiline Mesylate,Tablet,$15.29 ,https://costplusdrugs.com/medications/rasagiline-mesylate-1mg-tablet-azilect/
CostPlusDrugs,Repaglinide,Tablet,$6.64 ,https://costplusdrugs.com/medications/repaglinide-2mg-tablet-prandin/
CostPlusDrugs,Ribavirin,Capsule,$44.02 ,https://costplusdrugs.com/medications/ribavirin-200mg-capsule-rebetol/
CostPlusDrugs,Ribavirin,Tablet,$27.24 ,https://costplusdrugs.com/medications/ribavirin-200mg-tablet-copegus/
CostPlusDrugs,Rifabutin,Capsule,$201.30 ,https://costplusdrugs.com/medications/rifabutin-150mg-capsule-mycobutin/
CostPlusDrugs,Rifampin,Capsule,$15.34 ,https://costplusdrugs.com/medications/rifampin-300mg-capsule/
CostPlusDrugs,Riluzole,Tablet,$9.89 ,https://costplusdrugs.com/medications/riluzole-50mg-tablet/
CostPlusDrugs,Rimantadine HCl,Tablet,$81.16 ,https://costplusdrugs.com/medications/rimantadine-hcl-100mg-tablet-flumadine/
CostPlusDrugs,Risedronate Sodium,Tablet,$601.76 ,https://costplusdrugs.com/medications/risedronate-sodium-35mg-tablet-atelvia/
CostPlusDrugs,Risedronate Sodium,Tablet,$339.65 ,https://costplusdrugs.com/medications/risedronate-sodium-5mg-tablet-actonel/
CostPlusDrugs,Risperidone,Tablet Disintegrating,$20.65 ,https://costplusdrugs.com/medications/risperidone-4mg-orally-disintegrating-tablet/
CostPlusDrugs,Risperidone,Tablet,$5.36 ,https://costplusdrugs.com/medications/Risperidone-4mg-Tablet/
CostPlusDrugs,Ritonavir,Tablet,$19.77 ,https://costplusdrugs.com/medications/ritonavir-100mg-tablet/
CostPlusDrugs,Rivastigmine,Patch,$41.51 ,https://costplusdrugs.com/medications/rivastigmine-tartrate-6mg-capsule/
CostPlusDrugs,Rizatriptan Benzoate,ODT Tablet,$19.38 ,https://costplusdrugs.com/medications/rizatriptan-benzoate-5mg-odt-tablet/
CostPlusDrugs,Rizatriptan Benzoate,Tablet,$16.17 ,https://costplusdrugs.com/medications/rizatriptan-benzoate-5mg-tablet/
CostPlusDrugs,Roflumilast,Tablet,$55.82 ,https://costplusdrugs.com/medications/roflumilast-500mcg-tablet/
CostPlusDrugs,Ropinirole,Tablet,$5.62 ,https://costplusdrugs.com/medications/ropinirole-5mg-tablet/
CostPlusDrugs,Ropinirole Extended Release (ER),Extended Release Tablet,$11.13 ,https://costplusdrugs.com/medications/ropiniroleextendedreleaseer-8mg-tablet/
CostPlusDrugs,Rosuvastatin,Tablet,$5.67 ,https://costplusdrugs.com/medications/rosuvastatin-5mg-tablet/
CostPlusDrugs,Rufinamide,Tablet,$26.28 ,https://costplusdrugs.com/medications/rufinamide-40mg-ml-bottle-of-suspension-460-banzel/
CostPlusDrugs,Sapropterin Dihydrochloride,Tablet,$353.45 ,https://costplusdrugs.com/medications/sapropterin-dihydrochloride-500mg-packet-kuvan/
CostPlusDrugs,Scopolamine,Patch,$206.22 ,https://costplusdrugs.com/medications/scopolamine-1mg-patch-transderm-scop/
CostPlusDrugs,Selegiline HCl,Capsule,$19.80 ,https://costplusdrugs.com/medications/selegiline-hcl-5mg-capsule-eldepryl/
CostPlusDrugs,Selegiline HCl,Tablet,$25.17 ,https://costplusdrugs.com/medications/selegiline-hcl-5mg-tablet-carbex/
CostPlusDrugs,Selenium Sulfide,Bottle of Lotion,$12.12 ,https://costplusdrugs.com/medications/seleniumsulfide-2_5-lotion/
CostPlusDrugs,Sertraline,Tablet,$6.04 ,https://costplusdrugs.com/medications/sertraline-hcl-20mg-ml-bottle-of-concentrate-60-zoloft/
CostPlusDrugs,Sevelamer Carbonate,Tablet,$9.60 ,https://costplusdrugs.com/medications/sevelamercarbonate-800mg-tablet/
CostPlusDrugs,Sevelamer HCl,Tablet,$66.29 ,https://costplusdrugs.com/medications/sevelamer-hcl-800mg-tablet-renagel/
CostPlusDrugs,Sildenafil Citrate,Tablet,$6.74 ,https://costplusdrugs.com/medications/sildenafilcitrate-20mg-tablet/
CostPlusDrugs,Sildenafil Citrate,Tablet,$7.42 ,https://costplusdrugs.com/medications/sildenafilcitrate-50mg-tablet/
CostPlusDrugs,Silodosin,Capsule,$8.52 ,https://costplusdrugs.com/medications/silodosin-8mg-capsule-rapaflo/
CostPlusDrugs,Silver Sulfadiazine,Tube of Cream,$9.89 ,https://costplusdrugs.com/medications/silver-sulfadiazine-1-85g-tube-of-cream/
CostPlusDrugs,Simvastatin,Tablet,$5.40 ,https://costplusdrugs.com/medications/simvastatin-80mg-tablet/
CostPlusDrugs,Sirolimus,Tablet,$38.93 ,https://costplusdrugs.com/medications/sirolimus-2mg-tablet/
CostPlusDrugs,Sirolimus Oral Solution,Oral Solution,$233.07 ,https://costplusdrugs.com/medications/sirolimus-1mg_ml-oral-solution-60ml/
CostPlusDrugs,Sodium Fluoride,Solution Dropper,$18.88 ,https://costplusdrugs.com/medications/sodium-fluoride-0_5mg-ml-solution-dropper-50-luride/
CostPlusDrugs,Sodium Fluoride,Tablet Chewable,$7.58 ,https://costplusdrugs.com/medications/sodium-fluoride-0_5mg-tablet-chewable-ludent/
CostPlusDrugs,Sodium Fluoride,Chewable Tablet,$6.72 ,https://costplusdrugs.com/medications/sodium-fluoride-2_2mg-1mg-fluoride-chewable-tablet/
CostPlusDrugs,Sodium Phenylbutyrate,Tablet,$308.62 ,https://costplusdrugs.com/medications/sodium-phenylbutyrate-500mg-tablet-buphenyl/
CostPlusDrugs,Sodium Polystyrene Sulfonate,Bottle of Powder,$10.83 ,https://costplusdrugs.com/medications/sodium-polystyrene-sulfonate-60meq-bottle-of-powder-15-kayexalate/
CostPlusDrugs,Solifenacin Succinate,Tablet,$6.89 ,https://costplusdrugs.com/medications/solifenacinsuccinate-5mg-tablet/
CostPlusDrugs,Soliqua,Solution Pen-injector,,https://costplusdrugs.com/medications/soliqua-100-33-unt-mcg_ml-solution-pen-injector-3-soliqua/
CostPlusDrugs,Sorafenib Tosylate,Tablet,"$1,001.16 ",https://costplusdrugs.com/medications/sorafenib-tosylate-200mg-tablet-nexavar/
CostPlusDrugs,Sotalol HCl,Tablet,$6.89 ,https://costplusdrugs.com/medications/sotalolhcl-80mg-tablet/
CostPlusDrugs,Sotalol HCl (AF),Tablet,$8.10 ,https://costplusdrugs.com/medications/sotalol-hcl-af-80mg-tablet-betapace-af/
CostPlusDrugs,Spironolactone,Tablet,$10.00 ,https://costplusdrugs.com/medications/spironolactone-50mg-tablet/
CostPlusDrugs,Spironolactone-HCTZ,Tablet,$18.78 ,https://costplusdrugs.com/medications/spironolactone-hctz-25mg-25mg-tablet/
CostPlusDrugs,Sucralfate,Tablet,$10.86 ,https://costplusdrugs.com/medications/sucralfate-1gm-10ml-bottle-of-suspension-414-carafate/
CostPlusDrugs,Sulfacetamide-Prednisolone,Solution Dropper,$17.21 ,https://costplusdrugs.com/medications/sulfacetamide-prednisolone-10-0_23-solution-dropper-5-vasocidin/
CostPlusDrugs,Sulfacetamide Sodium,Bottle of Solution,$26.10 ,https://costplusdrugs.com/medications/sulfacetamide-sodium-10-bottle-of-solution-15-bleph-10/
CostPlusDrugs,Sulfacetamide Sodium,Bottle of Lotion,$66.25 ,https://costplusdrugs.com/medications/sulfacetamide-sodium-acne-10-bottle-of-lotion-118-klaron/
CostPlusDrugs,Sulfamethoxazole / Trimethoprim,Tablet,$6.12 ,https://costplusdrugs.com/medications/sulfamethoxazoletrimethoprim-800mg160mg-tablet/
CostPlusDrugs,Sulfamethoxazole-Trimethoprim,Bottle of Suspension,$28.10 ,https://costplusdrugs.com/medications/sulfamethoxazole-trimethoprim-200-40mg-5ml-bottle-of-suspension-473-sulfatrim/
CostPlusDrugs,Sulfasalazine,Tablet,$10.94 ,https://costplusdrugs.com/medications/sulfasalazine-500mg-tablet-azulfidine/
CostPlusDrugs,Sulindac,Tablet,$8.88 ,https://costplusdrugs.com/medications/sulindac-200mg-tablet-clinoril/
CostPlusDrugs,Sumatriptan,Nasal Spray,$96.85 ,https://costplusdrugs.com/medications/SumatriptanSuccinate-50mg-Tablet/
CostPlusDrugs,Sumatriptan-Naproxen Sodium,Tablet,$284.45 ,https://costplusdrugs.com/medications/sumatriptan-naproxen-sodium-85-500mg-tablet-treximet/
CostPlusDrugs,Sumatriptan Succinate,Box of Prefilled Syringes,$43.94 ,https://costplusdrugs.com/medications/sumatriptan-succinate-6mg-0_5ml-solution-auto-injector-kit-0_5-imitrex-statdose-system/
CostPlusDrugs,Sunitinib Malate,Capsule,"$1,203.41 ",https://costplusdrugs.com/medications/sunitinib-malate-50mg-capsule-sutent/
CostPlusDrugs,Sirolimus Oral Solution,Oral Solution,$233.07 ,https://costplusdrugs.com/medications/sirolimus-1mg_ml-oral-solution-60ml/
CostPlusDrugs,Sodium Fluoride,Solution Dropper,$18.88 ,https://costplusdrugs.com/medications/sodium-fluoride-0_5mg-ml-solution-dropper-50-luride/
CostPlusDrugs,Sodium Fluoride,Tablet Chewable,$7.58 ,https://costplusdrugs.com/medications/sodium-fluoride-0_5mg-tablet-chewable-ludent/
CostPlusDrugs,Sodium Fluoride,Chewable Tablet,$6.72 ,https://costplusdrugs.com/medications/sodium-fluoride-2_2mg-1mg-fluoride-chewable-tablet/
CostPlusDrugs,Sodium Phenylbutyrate,Tablet,$308.62 ,https://costplusdrugs.com/medications/sodium-phenylbutyrate-500mg-tablet-buphenyl/
CostPlusDrugs,Sodium Polystyrene Sulfonate,Bottle of Powder,$10.83 ,https://costplusdrugs.com/medications/sodium-polystyrene-sulfonate-60meq-bottle-of-powder-15-kayexalate/
CostPlusDrugs,Solifenacin Succinate,Tablet,$6.89 ,https://costplusdrugs.com/medications/solifenacinsuccinate-5mg-tablet/
CostPlusDrugs,Soliqua,Solution Pen-injector,,https://costplusdrugs.com/medications/soliqua-100-33-unt-mcg_ml-solution-pen-injector-3-soliqua/
CostPlusDrugs,Sorafenib Tosylate,Tablet,"$1,001.16 ",https://costplusdrugs.com/medications/sorafenib-tosylate-200mg-tablet-nexavar/
CostPlusDrugs,Sotalol HCl,Tablet,$6.89 ,https://costplusdrugs.com/medications/sotalolhcl-80mg-tablet/
CostPlusDrugs,Sotalol HCl (AF),Tablet,$8.10 ,https://costplusdrugs.com/medications/sotalol-hcl-af-80mg-tablet-betapace-af/
CostPlusDrugs,Spironolactone,Tablet,$10.00 ,https://costplusdrugs.com/medications/spironolactone-50mg-tablet/
CostPlusDrugs,Spironolactone-HCTZ,Tablet,$18.78 ,https://costplusdrugs.com/medications/spironolactone-hctz-25mg-25mg-tablet/
CostPlusDrugs,Sucralfate,Tablet,$10.86 ,https://costplusdrugs.com/medications/sucralfate-1gm-10ml-bottle-of-suspension-414-carafate/
CostPlusDrugs,Sulfacetamide-Prednisolone,Solution Dropper,$17.21 ,https://costplusdrugs.com/medications/sulfacetamide-prednisolone-10-0_23-solution-dropper-5-vasocidin/
CostPlusDrugs,Sulfacetamide Sodium,Bottle of Solution,$26.10 ,https://costplusdrugs.com/medications/sulfacetamide-sodium-10-bottle-of-solution-15-bleph-10/
CostPlusDrugs,Sulfacetamide Sodium,Bottle of Lotion,$66.25 ,https://costplusdrugs.com/medications/sulfacetamide-sodium-acne-10-bottle-of-lotion-118-klaron/
